,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
207,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Ardene,43.75085010220369,-79.27677453747606,Accessories Store
208,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Bus Stop: 54E,43.75063925921839,-79.27066985688873,Bus Station
209,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Speedy Glass,43.7630097,-79.2796335,Automotive Shop
210,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Lawrence East RT Station,43.75038338963791,-79.27019163966177,Light Rail Station
211,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Walking On A Cloud,43.75004,-79.27545,Shoe Store
212,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Lone Tai Supermarket,43.7503458515419,-79.27718830128853,Asian Restaurant
213,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Donwood Park,43.756075796329334,-79.26264873378759,Park
214,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Mr.Sub,43.752733,-79.264041,Restaurant
215,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,FactoryDirect.ca,43.76377793939149,-79.28057282167309,Electronics Store
216,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,2001 Audio Video,43.76409,-79.2809271812416,Electronics Store
217,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Patisserie Royale,43.764908,-79.279904,Dessert Shop
218,"Wexford, Maryvale",43.750071500000004,-79.2958491,Pho Metro,43.74536458313563,-79.29446212828603,Vietnamese Restaurant
219,"Wexford, Maryvale",43.750071500000004,-79.2958491,Diana's Seafood Delight,43.74574539734533,-79.29163423555568,Fish Market
220,"Wexford, Maryvale",43.750071500000004,-79.2958491,Crown Pastries,43.746098,-79.293142,Bakery
221,"Wexford, Maryvale",43.750071500000004,-79.2958491,Makkalchon Korean Restaurant 맛깔촌,43.74494499908732,-79.2964935606234,Korean Restaurant
222,"Wexford, Maryvale",43.750071500000004,-79.2958491,Diana's Oyster Bar & Grill,43.74565030746695,-79.29158004146461,Seafood Restaurant
223,"Wexford, Maryvale",43.750071500000004,-79.2958491,Arz Fine Foods,43.74389829414246,-79.30099567107857,Supermarket
224,"Wexford, Maryvale",43.750071500000004,-79.2958491,Ghadir Mid-Eastern Grocery,43.74363845933303,-79.30423348681926,Grocery Store
225,"Wexford, Maryvale",43.750071500000004,-79.2958491,Shawarma Empire,43.743405300438305,-79.30364913090075,Middle Eastern Restaurant
226,"Wexford, Maryvale",43.750071500000004,-79.2958491,Patna Kebab House,43.743513095785126,-79.30163584158643,Indian Restaurant
227,"Wexford, Maryvale",43.750071500000004,-79.2958491,Ibrahim BBQ,43.74447414666509,-79.2974995139424,Middle Eastern Restaurant
228,"Wexford, Maryvale",43.750071500000004,-79.2958491,Nasib's Shawarma & Falafel,43.743512,-79.3023,Middle Eastern Restaurant
229,"Wexford, Maryvale",43.750071500000004,-79.2958491,Big Moe's (Halal),43.744333584450956,-79.2977313160344,Burger Joint
230,"Wexford, Maryvale",43.750071500000004,-79.2958491,Swiss Chalet,43.74630421704906,-79.28923986561858,Restaurant
231,"Wexford, Maryvale",43.750071500000004,-79.2958491,Tim Hortons,43.7455132382073,-79.2952139675617,Coffee Shop
232,"Wexford, Maryvale",43.750071500000004,-79.2958491,Pizza Pizza,43.7447116,-79.2990406,Pizza Place
233,"Wexford, Maryvale",43.750071500000004,-79.2958491,Agincourt Open Badminton Centre,43.75820960083912,-79.29189886175206,Badminton Court
234,"Wexford, Maryvale",43.750071500000004,-79.2958491,FV Foods,43.74565821464605,-79.29248794140678,Asian Restaurant
235,"Wexford, Maryvale",43.750071500000004,-79.2958491,Frank's Smoke Shop,43.74589,-79.29494,Smoke Shop
236,"Wexford, Maryvale",43.750071500000004,-79.2958491,Little Caesars Pizza,43.745473892980684,-79.2943633108266,Pizza Place
237,"Wexford, Maryvale",43.750071500000004,-79.2958491,Natural Food Depot,43.74548916848182,-79.29337521250254,Grocery Store
238,"Wexford, Maryvale",43.750071500000004,-79.2958491,Enterprise Rent-A-Car,43.74716867389015,-79.28920145178876,Rental Car Location
239,"Wexford, Maryvale",43.750071500000004,-79.2958491,Domino's Pizza,43.743789595827515,-79.30148725577797,Pizza Place
240,"Wexford, Maryvale",43.750071500000004,-79.2958491,closeout king,43.75595767263637,-79.2893134228183,Flea Market
241,"Wexford, Maryvale",43.750071500000004,-79.2958491,Ultrasports,43.75827708660254,-79.29183417486823,Soccer Field
242,"Wexford, Maryvale",43.750071500000004,-79.2958491,Lawrence Ave E & Birchmount Rd,43.74774094296527,-79.28418364762027,Intersection
243,Agincourt,43.7942003,-79.26202940000002,Panagio's Breakfast & Lunch,43.79237001092506,-79.26020325805978,Breakfast Spot
244,Agincourt,43.7942003,-79.26202940000002,The Roti Hut,43.78727725968595,-79.25872401779647,Caribbean Restaurant
245,Agincourt,43.7942003,-79.26202940000002,Mona's Roti,43.79161325329546,-79.25101515799338,Caribbean Restaurant
246,Agincourt,43.7942003,-79.26202940000002,Yummy Cantonese Restaurant 老西関腸粉,43.787567846730724,-79.26958536632105,Cantonese Restaurant
247,Agincourt,43.7942003,-79.26202940000002,Wonton Chai Noodle 雲吞仔,43.78772222037297,-79.26955187711835,Noodle House
248,Agincourt,43.7942003,-79.26202940000002,Francesca Bakery,43.787715953312,-79.25685232939088,Bakery
249,Agincourt,43.7942003,-79.26202940000002,Babu Catering & Take Out,43.791720827884255,-79.25113186858357,Sri Lankan Restaurant
250,Agincourt,43.7942003,-79.26202940000002,Bestco Food Market 鴻華超級市場,43.79651421770191,-79.27078952581387,Supermarket
251,Agincourt,43.7942003,-79.26202940000002,Grandeur Palace 華丽宮 (Grandeur Palace 華麗宮),43.79788486462263,-79.27058461606062,Chinese Restaurant
252,Agincourt,43.7942003,-79.26202940000002,Asian Legend 味香村,43.78806782493317,-79.26676821861626,Chinese Restaurant
253,Agincourt,43.7942003,-79.26202940000002,Congee Me 小米粥鋪,43.787391662597656,-79.26838684082031,Chinese Restaurant
254,Agincourt,43.7942003,-79.26202940000002,The Captain's Boil,43.788100937060236,-79.26508523996,Seafood Restaurant
255,Agincourt,43.7942003,-79.26202940000002,Silver Spoon Pak-Indian Restaurant,43.79192991300102,-79.25125257024139,Indian Restaurant
256,Agincourt,43.7942003,-79.26202940000002,Gourmet Malaysia 膳園,43.7881184598393,-79.26667771236072,Malay Restaurant
257,Agincourt,43.7942003,-79.26202940000002,El Pulgarcito,43.792647695283875,-79.25920775335268,Latin American Restaurant
258,Agincourt,43.7942003,-79.26202940000002,Jesse Jr. (Filipino Foods & Restaurant),43.78756491773208,-79.26880977111882,Restaurant
259,Agincourt,43.7942003,-79.26202940000002,Perfect Chinese Restaurant 雅瓊海鮮酒家,43.78777423062292,-79.27029393705004,Chinese Restaurant
260,Agincourt,43.7942003,-79.26202940000002,Twilight,43.791999483291015,-79.25858447143591,Lounge
261,Agincourt,43.7942003,-79.26202940000002,TD Canada Trust,43.78848031250697,-79.26940843462944,Bank
262,Agincourt,43.7942003,-79.26202940000002,Sushi Legend,43.79660174223094,-79.27029194166151,Sushi Restaurant
263,Agincourt,43.7942003,-79.26202940000002,Le Spot,43.78816172704444,-79.26415672672607,Pool Hall
264,Agincourt,43.7942003,-79.26202940000002,Subway,43.7975399971713,-79.27209564010174,Sandwich Place
265,Agincourt,43.7942003,-79.26202940000002,Shoppers Drug Mart,43.797533,-79.272498,Pharmacy
266,Agincourt,43.7942003,-79.26202940000002,Aromaz Cake and Pastry 龍騰閣,43.79771416449893,-79.27087037611898,Bakery
267,Agincourt,43.7942003,-79.26202940000002,Agincourt Recreation Centre,43.791396338935705,-79.2720753942384,Pool
268,Agincourt,43.7942003,-79.26202940000002,Borsalino,43.7881209225317,-79.26504908695252,Mediterranean Restaurant
269,Agincourt,43.7942003,-79.26202940000002,Dragon Centre,43.79140985567744,-79.27208143544222,Shopping Mall
270,Agincourt,43.7942003,-79.26202940000002,Pizza Pizza,43.79795018655581,-79.27272980382398,Pizza Place
271,Agincourt,43.7942003,-79.26202940000002,Chartwell Shopping Centre 集友商場,43.797767967729726,-79.27085281236347,Shopping Mall
272,Agincourt,43.7942003,-79.26202940000002,Commander Arena,43.794867324063404,-79.26798888527924,Skating Rink
273,Agincourt,43.7942003,-79.26202940000002,Shanghai Dim Sum,43.78703615843197,-79.26938030256589,Chinese Restaurant
274,Agincourt,43.7942003,-79.26202940000002,Tim Hortons,43.798307119130264,-79.27265457808971,Coffee Shop
275,Agincourt,43.7942003,-79.26202940000002,Commander Badminton,43.79354608557784,-79.26983515808065,Badminton Court
276,Agincourt,43.7942003,-79.26202940000002,Cycle World Superstore,43.78840064611558,-79.26389008333248,Motorcycle Shop
277,Agincourt,43.7942003,-79.26202940000002,Country Style,43.800242,-79.263262,Coffee Shop
278,Agincourt,43.7942003,-79.26202940000002,Bistro Manila,43.78788483949941,-79.26699795232821,Filipino Restaurant
279,Agincourt,43.7942003,-79.26202940000002,One's Better Living,43.797571524479,-79.27098914613529,Department Store
280,Agincourt,43.7942003,-79.26202940000002,港島茶餐 Hong Kong Style Tea & Fast Food,43.797794342041016,-79.27088928222656,Hong Kong Restaurant
281,Agincourt,43.7942003,-79.26202940000002,Fountain Cuisine 奉天一品,43.78836,-79.26821,Dim Sum Restaurant
282,Agincourt,43.7942003,-79.26202940000002,Real Fruit Bubble Tea 真果茶坊,43.79720805753309,-79.27152312744279,Bubble Tea Shop
283,Agincourt,43.7942003,-79.26202940000002,Mandarin Shopping Centre,43.78757194586115,-79.27004228519752,Shopping Mall
284,Agincourt,43.7942003,-79.26202940000002,Chinese Feast,43.79209579830079,-79.24994675974084,Chinese Restaurant
285,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Remezzo Italian Bistro,43.778649,-79.308264,Italian Restaurant
286,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,The Royal Chinese Restaurant 避風塘小炒,43.78050473445372,-79.29884391314476,Chinese Restaurant
287,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Chris Jerk Caribbean Bistro,43.78966017950965,-79.30234015939422,Caribbean Restaurant
288,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Eight Noodles,43.77823412485005,-79.30829897588661,Noodle House
289,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Shoppers Drug Mart,43.785077,-79.310585,Pharmacy
290,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Red Lobster,43.778415,-79.311773,Seafood Restaurant
291,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Mexico Lindo,43.78967248662377,-79.30269764604577,Mexican Restaurant
292,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Hunter's Pizza,43.78999290423782,-79.30245344141314,Greek Restaurant
293,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Kub Khao,43.780437780734204,-79.2998370364667,Thai Restaurant
294,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,TD Canada Trust,43.7791686,-79.3036167,Bank
295,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Congee Queen 皇后名粥,43.78391001318973,-79.292318876117,Cantonese Restaurant
296,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Little Caesars Pizza,43.78056271894292,-79.2986242771319,Pizza Place
297,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Petro-Canada,43.779337,-79.307682,Gas Station
298,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Subway,43.777982578287315,-79.30876400805948,Sandwich Place
299,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,RBC Royal Bank,43.78193630274129,-79.29257992750672,Bank
300,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Popeyes Louisiana Kitchen,43.780476,-79.29846,Fried Chicken Joint
301,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,KFC,43.7804,-79.3007,Fast Food Restaurant
302,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Subway,43.78372820713397,-79.2928731337006,Sandwich Place
303,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Tim Hortons,43.78526986575023,-79.30998623371119,Coffee Shop
304,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Bong Lua,43.789954654498054,-79.30242105594982,Vietnamese Restaurant
305,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Tim Hortons,43.79000633016643,-79.30307375811407,Restaurant
306,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Enterprise Rent-A-Car,43.77950644323062,-79.30680559697629,Rental Car Location
307,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Warden Ave. & Sheppard Ave. E,43.77850036394506,-79.30767709893647,Intersection
308,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,A&W Canada,43.780327,-79.29906,Fast Food Restaurant
309,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Circle K,43.7809377,-79.2986338,Convenience Store
310,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Warden Ave & Huntingwood Dr,43.78678148296599,-79.30840407651415,Intersection
311,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Warden Sheppard Plaza,43.77614911920602,-79.30772907784961,Shopping Mall
312,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Tim Hortons,43.7838083,-79.293351,Coffee Shop
313,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,A K Sports Cards & Comics,43.784034,-79.293109,Hobby Shop
314,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Wei's Taiwenese Food,43.78996974670163,-79.30242004048762,Taiwanese Restaurant
315,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Orchid Garden Deli and Grill,43.78405306358629,-79.29283034852892,Deli / Bodega
316,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Bulk Barn,43.78199819558415,-79.29232350703903,Market
317,"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,Bridlewood Park,43.78299262890581,-79.31661128997803,Park
318,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Fahmee Bakery & Jamaican Foods,43.81016961981095,-79.28011274320716,Caribbean Restaurant
319,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Jim Chai Kee Wonton Noodle 沾仔記,43.814783225135585,-79.29313821991333,Noodle House
320,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,DaanGo Cake Lab,43.80933376600079,-79.29044237971577,Bakery
321,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Lotus Pond Vegetarian Restaurant 蓮花素食,43.819420734434544,-79.294681915014,Vegetarian / Vegan Restaurant
322,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Magic Noodle 大槐樹,43.81450033557617,-79.29434391454215,Chinese Restaurant
323,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,The Brighton Convention & Event Centre,43.81357046425045,-79.29542055833082,Event Space
324,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,0109 Dessert & Chocolate,43.814558226998145,-79.29475772171885,Dessert Shop
325,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Starbucks,43.816201,-79.293314,Coffee Shop
326,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Chako Barbeque Izakaya,43.81438055103576,-79.29471416075395,Korean Restaurant
327,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,South Asia Malaysian Cuisine 南亞馬來美食,43.815118498699285,-79.2930198768439,Malay Restaurant
328,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Pizza Hut,43.814659559789014,-79.29302215519046,Pizza Place
329,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Fortune Restaurant,43.81372159969622,-79.29189210902283,Chinese Restaurant
330,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Dolly's Crafts & Sports Cards,43.809942113592236,-79.2798113822937,Hobby Shop
331,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,McNicoll & Brimley,43.815460842842725,-79.28171615206458,Intersection
332,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Port Royal Park,43.815477,-79.289773,Park
333,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Fragrant Bakery,43.81398526579921,-79.2914576766686,Bakery
334,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Food Court,43.813611878767084,-79.29137706756592,Food Court
335,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Dong Kee Chinese Restaurant,43.819558486659325,-79.29453550116104,Chinese Restaurant
336,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Passmore Fitness,43.818861661086665,-79.29016101952182,Gym
337,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Midland & McNicoll,43.81488009450458,-79.29242476977889,Intersection
338,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Reginos Pizza,43.81056,-79.28012,Pizza Place
339,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Brimley Road Medical Center I.D.A.,43.82116709744444,-79.28365524277304,Pharmacy
340,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Rosewood Plaza,43.8102709640267,-79.27996488771932,Shop & Service
341,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Gyubee Japanese Grill,43.815586,-79.293106,Japanese Restaurant
342,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Jeon Ju Hyang,43.81612552309041,-79.2934709541502,Korean Restaurant
